2000,2,2,100000.0
2000,2,3,100304.0
2000,2,4,100582.0
2000,2,7,100932.0
2000,2,8,100982.0
2000,2,9,101073.0
2000,2,10,101073.0
2000,2,11,101073.0
2000,2,14,101073.0
2000,2,15,101073.0
2000,2,16,101073.0
2000,2,17,101073.0
2000,2,18,101073.0
2000,2,22,101073.0
2000,2,23,101073.0
2000,2,24,101073.0
2000,2,25,101073.0
2000,2,28,101073.0
2000,2,29,101073.0
2000,3,1,101073.0
2000,3,2,101073.0
2000,3,3,101073.0
2000,3,6,101073.0
2000,3,7,101073.0
2000,3,8,101073.0
2000,3,9,101073.0
2000,3,10,101073.0
2000,3,13,101073.0
2000,3,14,101073.0
2000,3,15,101073.0
2000,3,16,101073.0
2000,3,17,101073.0
2000,3,20,101073.0
2000,3,21,101073.0
2000,3,22,101073.0
2000,3,23,101073.0
2000,3,24,101073.0
2000,3,27,101073.0
2000,3,28,101073.0
2000,3,29,101073.0
2000,3,30,101073.0
2000,3,31,101073.0
2000,4,3,101073.0
2000,4,4,101073.0
2000,4,5,101073.0
2000,4,6,101073.0
2000,4,7,101073.0
2000,4,10,101073.0
2000,4,11,101073.0
2000,4,12,101073.0
2000,4,13,101073.0
2000,4,14,101073.0
2000,4,17,101073.0
2000,4,18,101073.0
2000,4,19,101073.0
2000,4,20,101073.0
2000,4,24,101073.0
2000,4,25,101073.0
2000,4,26,101073.0
2000,4,27,101073.0
2000,4,28,101073.0
2000,5,1,101073.0
2000,5,2,101073.0
2000,5,3,101073.0
2000,5,4,101073.0
2000,5,5,101073.0
2000,5,8,101073.0
2000,5,9,101073.0
2000,5,10,101073.0
2000,5,11,101073.0
2000,5,12,101073.0
2000,5,15,101073.0
2000,5,16,101073.0
2000,5,17,101073.0
2000,5,18,101073.0
2000,5,19,101073.0
2000,5,22,101073.0
2000,5,23,101073.0
2000,5,24,101073.0
2000,5,25,101073.0
2000,5,26,101073.0
2000,5,30,101073.0
2000,5,31,101073.0
2000,6,1,101073.0
2000,6,2,101073.0
2000,6,5,101073.0
2000,6,6,101073.0
2000,6,7,101073.0
2000,6,8,101073.0
2000,6,9,101073.0
2000,6,12,101073.0
2000,6,13,101073.0
2000,6,14,101073.0
2000,6,15,101073.0
2000,6,16,101073.0
2000,6,19,101073.0
2000,6,20,101073.0
2000,6,21,101073.0
2000,6,22,101073.0
2000,6,23,101073.0
2000,6,26,101073.0
2000,6,27,101073.0
2000,6,28,101073.0
2000,6,29,101073.0
2000,6,30,101073.0
2000,7,3,101073.0
2000,7,5,101073.0
2000,7,6,101073.0
2000,7,7,101073.0
2000,7,10,101073.0
2000,7,11,101073.0
2000,7,12,101244.0
2000,7,13,101378.0
2000,7,14,101671.0
2000,7,17,101805.0
2000,7,18,101573.0
2000,7,19,101573.0
2000,7,20,101573.0
2000,7,21,101573.0
2000,7,24,101573.0
2000,7,25,101573.0
2000,7,26,101573.0
2000,7,27,101573.0
2000,7,28,101573.0
2000,7,31,101573.0
2000,8,1,101573.0
2000,8,2,101573.0
2000,8,3,101573.0
2000,8,4,101573.0
2000,8,7,101573.0
2000,8,8,101573.0
2000,8,9,101573.0
2000,8,10,101573.0
2000,8,11,101573.0
2000,8,14,101573.0
2000,8,15,101573.0
2000,8,16,101650.0
2000,8,17,101834.0
2000,8,18,101767.0
2000,8,21,102250.0
2000,8,22,102095.0
2000,8,23,102725.0
2000,8,24,103325.0
2000,8,25,102769.0
2000,8,28,102160.0
2000,8,29,102054.0
2000,8,30,102166.0
2000,8,31,102079.0
2000,9,1,101701.0
2000,9,5,101860.0
2000,9,6,101860.0
2000,9,7,101860.0
2000,9,8,101860.0
2000,9,11,101860.0
2000,9,12,101860.0
2000,9,13,101860.0
2000,9,14,101860.0
2000,9,15,101860.0
2000,9,18,101860.0
2000,9,19,101860.0
2000,9,20,101860.0
2000,9,21,101860.0
2000,9,22,101860.0
2000,9,25,101860.0
2000,9,26,101860.0
2000,9,27,101860.0
2000,9,28,101860.0
2000,9,29,101860.0
2000,10,2,101860.0
2000,10,3,101860.0
2000,10,4,101860.0
2000,10,5,101860.0
2000,10,6,101860.0
2000,10,9,101860.0
2000,10,10,101860.0
2000,10,11,101860.0
2000,10,12,101860.0
2000,10,13,101860.0
2000,10,16,101860.0
2000,10,17,101860.0
2000,10,18,101860.0
2000,10,19,101860.0
2000,10,20,101860.0
2000,10,23,101860.0
2000,10,24,101860.0
2000,10,25,101860.0
2000,10,26,101860.0
2000,10,27,101860.0
2000,10,30,101860.0
2000,10,31,101860.0
2000,11,1,101860.0
2000,11,2,101860.0
2000,11,3,101860.0
2000,11,6,101860.0
2000,11,7,101860.0
2000,11,8,101860.0
2000,11,9,101860.0
2000,11,10,101860.0
2000,11,13,101860.0
2000,11,14,101860.0
2000,11,15,101860.0
2000,11,16,101860.0
2000,11,17,101860.0
2000,11,20,101860.0
2000,11,21,101860.0
2000,11,22,101860.0
2000,11,24,101860.0
2000,11,27,101860.0
2000,11,28,101860.0
2000,11,29,101860.0
2000,11,30,101860.0
2000,12,1,101860.0
2000,12,4,101860.0
2000,12,5,101860.0
2000,12,6,101860.0
2000,12,7,101860.0
2000,12,8,101860.0
2000,12,11,101860.0
2000,12,12,101763.0
2000,12,13,101537.0
2000,12,14,101640.0
2000,12,15,101241.0
2000,12,18,101473.0
2000,12,19,101473.0
2000,12,20,101473.0
2000,12,21,101473.0
2000,12,22,101473.0
2000,12,26,101473.0
2000,12,27,101473.0
2000,12,28,101473.0
2000,12,29,101473.0
2001,1,2,101473.0
2001,1,3,101473.0
2001,1,4,101473.0
2001,1,5,101473.0
2001,1,8,101473.0
2001,1,9,101473.0
2001,1,10,101473.0
2001,1,11,101473.0
2001,1,12,101473.0
2001,1,16,101473.0
2001,1,17,101473.0
2001,1,18,101473.0
2001,1,19,101473.0
2001,1,22,101473.0
2001,1,23,101473.0
2001,1,24,101473.0
2001,1,25,101473.0
2001,1,26,101473.0
2001,1,29,101473.0
2001,1,30,101473.0
2001,1,31,101473.0
2001,2,1,101473.0
2001,2,2,101473.0
2001,2,5,101473.0
2001,2,6,101473.0
2001,2,7,101473.0
2001,2,8,101473.0
2001,2,9,101473.0
2001,2,12,101473.0
2001,2,13,101473.0
2001,2,14,101473.0
2001,2,15,101473.0
2001,2,16,101473.0
2001,2,20,101473.0
2001,2,21,101473.0
2001,2,22,101473.0
2001,2,23,101473.0
2001,2,26,101473.0
2001,2,27,101473.0
2001,2,28,101473.0
2001,3,1,101473.0
2001,3,2,101473.0
2001,3,5,101473.0
2001,3,6,101473.0
2001,3,7,101473.0
2001,3,8,101473.0
2001,3,9,101473.0
2001,3,12,101473.0
2001,3,13,101473.0
2001,3,14,101473.0
2001,3,15,101473.0
2001,3,16,101473.0
2001,3,19,101473.0
2001,3,20,101473.0
2001,3,21,101473.0
2001,3,22,101473.0
2001,3,23,101473.0
2001,3,26,101473.0
2001,3,27,101473.0
2001,3,28,101473.0
2001,3,29,101473.0
2001,3,30,101473.0
2001,4,2,101473.0
2001,4,3,101473.0
2001,4,4,101473.0
2001,4,5,101473.0
2001,4,6,101473.0
2001,4,9,101473.0
2001,4,10,101473.0
2001,4,11,101473.0
2001,4,12,101473.0
2001,4,16,101473.0
2001,4,17,101473.0
2001,4,18,101473.0
2001,4,19,101473.0
2001,4,20,101473.0
2001,4,23,101473.0
2001,4,24,101473.0
2001,4,25,101473.0
2001,4,26,101473.0
2001,4,27,101473.0
2001,4,30,101473.0
2001,5,1,101473.0
2001,5,2,101473.0
2001,5,3,101473.0
2001,5,4,101473.0
2001,5,7,101473.0
2001,5,8,101473.0
2001,5,9,101473.0
2001,5,10,101473.0
2001,5,11,101473.0
2001,5,14,101473.0
2001,5,15,101473.0
2001,5,16,101473.0
2001,5,17,101473.0
2001,5,18,101473.0
2001,5,21,101473.0
2001,5,22,101473.0
2001,5,23,101473.0
2001,5,24,101473.0
2001,5,25,101473.0
2001,5,29,101473.0
2001,5,30,101473.0
2001,5,31,101473.0
2001,6,1,101473.0
2001,6,4,101473.0
2001,6,5,101473.0
2001,6,6,101473.0
2001,6,7,101473.0
2001,6,8,101473.0
2001,6,11,101473.0
2001,6,12,101473.0
2001,6,13,101473.0
2001,6,14,101473.0
2001,6,15,101473.0
2001,6,18,101473.0
2001,6,19,101473.0
2001,6,20,101473.0
2001,6,21,101473.0
2001,6,22,101473.0
2001,6,25,101473.0
2001,6,26,101473.0
2001,6,27,101473.0
2001,6,28,101473.0
2001,6,29,101473.0
2001,7,2,101473.0
2001,7,3,101473.0
2001,7,5,101473.0
2001,7,6,101473.0
2001,7,9,101473.0
2001,7,10,101473.0
2001,7,11,101473.0
2001,7,12,101473.0
2001,7,13,101473.0
2001,7,16,101473.0
2001,7,17,101473.0
2001,7,18,101473.0
2001,7,19,101473.0
2001,7,20,101473.0
2001,7,23,101473.0
2001,7,24,101473.0
2001,7,25,101473.0
2001,7,26,101473.0
2001,7,27,101473.0
2001,7,30,101473.0
2001,7,31,101473.0
2001,8,1,101473.0
2001,8,2,101473.0
2001,8,3,101473.0
2001,8,6,101473.0
2001,8,7,101473.0
2001,8,8,101473.0
2001,8,9,101473.0
2001,8,10,101473.0
2001,8,13,101473.0
2001,8,14,101473.0
2001,8,15,101473.0
2001,8,16,101473.0
2001,8,17,101473.0
2001,8,20,101473.0
2001,8,21,101473.0
2001,8,22,101473.0
2001,8,23,101473.0
2001,8,24,101473.0
2001,8,27,101473.0
2001,8,28,101473.0
2001,8,29,101473.0
2001,8,30,101473.0
2001,8,31,101473.0
2001,9,4,101473.0
2001,9,5,101473.0
2001,9,6,101473.0
2001,9,7,101473.0
2001,9,10,101473.0
2001,9,17,101473.0
2001,9,18,101473.0
2001,9,19,101473.0
2001,9,20,101473.0
2001,9,21,101473.0
2001,9,24,101473.0
2001,9,25,101473.0
2001,9,26,101473.0
2001,9,27,101473.0
2001,9,28,101473.0
2001,10,1,101473.0
2001,10,2,101473.0
2001,10,3,101473.0
2001,10,4,101473.0
2001,10,5,101473.0
2001,10,8,101473.0
2001,10,9,101473.0
2001,10,10,101473.0
2001,10,11,101473.0
2001,10,12,101473.0
2001,10,15,101473.0
2001,10,16,101473.0
2001,10,17,101473.0
2001,10,18,101473.0
2001,10,19,101473.0
2001,10,22,101473.0
2001,10,23,101473.0
2001,10,24,101473.0
2001,10,25,101473.0
2001,10,26,101473.0
2001,10,29,101473.0
2001,10,30,101473.0
2001,10,31,101473.0
2001,11,1,101473.0
2001,11,2,101473.0
2001,11,5,101473.0
2001,11,6,101473.0
2001,11,7,101473.0
2001,11,8,101473.0
2001,11,9,101473.0
2001,11,12,101473.0
2001,11,13,101473.0
2001,11,14,101473.0
2001,11,15,101473.0
2001,11,16,101473.0
2001,11,19,101473.0
2001,11,20,101473.0
2001,11,21,101473.0
2001,11,23,101473.0
2001,11,26,101473.0
2001,11,27,101473.0
2001,11,28,101473.0
2001,11,29,101473.0
2001,11,30,101473.0
2001,12,3,101473.0
2001,12,4,101473.0
2001,12,5,101473.0
2001,12,6,101473.0
2001,12,7,101473.0
2001,12,10,101473.0
2001,12,11,101473.0
2001,12,12,101473.0
2001,12,13,101473.0
2001,12,14,101473.0
2001,12,17,101473.0
2001,12,18,101473.0
2001,12,19,101473.0
2001,12,20,101473.0
2001,12,21,101473.0
2001,12,24,101473.0
2001,12,26,101473.0
2001,12,27,101473.0
2001,12,28,101473.0
2001,12,31,101473.0
2002,1,2,101473.0
2002,1,3,101473.0
2002,1,4,101473.0
2002,1,7,101473.0
2002,1,8,101473.0
2002,1,9,101473.0
2002,1,10,101473.0
2002,1,11,101473.0
2002,1,14,101473.0
2002,1,15,101473.0
2002,1,16,101473.0
2002,1,17,101473.0
2002,1,18,101473.0
2002,1,22,101473.0
2002,1,23,101473.0
2002,1,24,101473.0
2002,1,25,101473.0
2002,1,28,101473.0
2002,1,29,101473.0
2002,1,30,101473.0
2002,1,31,101473.0
2002,2,1,101473.0
2002,2,4,101473.0
2002,2,5,101473.0
2002,2,6,101473.0
2002,2,7,101473.0
2002,2,8,101473.0
2002,2,11,101473.0
2002,2,12,101473.0
2002,2,13,101473.0
2002,2,14,101473.0
2002,2,15,101473.0
2002,2,19,101473.0
2002,2,20,101473.0
2002,2,21,101473.0
2002,2,22,101473.0
2002,2,25,101473.0
2002,2,26,101473.0
2002,2,27,101473.0
2002,2,28,101473.0
2002,3,1,101473.0
2002,3,4,101473.0
2002,3,5,101473.0
2002,3,6,101473.0
2002,3,7,101473.0
2002,3,8,101473.0
2002,3,11,101473.0
2002,3,12,101473.0
2002,3,13,101473.0
2002,3,14,101473.0
2002,3,15,101473.0
2002,3,18,101473.0
2002,3,19,101473.0
2002,3,20,101473.0
2002,3,21,101473.0
2002,3,22,101473.0
2002,3,25,101473.0
2002,3,26,101473.0
2002,3,27,101473.0
2002,3,28,101473.0
2002,4,1,101473.0
2002,4,2,101473.0
2002,4,3,101473.0
2002,4,4,101473.0
2002,4,5,101473.0
2002,4,8,101473.0
2002,4,9,101473.0
2002,4,10,101473.0
2002,4,11,101473.0
2002,4,12,101473.0
2002,4,15,101473.0
2002,4,16,101473.0
2002,4,17,101473.0
2002,4,18,101473.0
2002,4,19,101473.0
2002,4,22,101473.0
2002,4,23,101473.0
2002,4,24,101473.0
2002,4,25,101473.0
2002,4,26,101473.0
2002,4,29,101473.0
2002,4,30,101473.0
2002,5,1,101473.0
2002,5,2,101473.0
2002,5,3,101473.0
2002,5,6,101473.0
2002,5,7,101473.0
2002,5,8,101473.0
2002,5,9,101473.0
2002,5,10,101473.0
2002,5,13,101473.0
2002,5,14,101473.0
2002,5,15,101473.0
2002,5,16,101473.0
2002,5,17,101473.0
2002,5,20,101473.0
2002,5,21,101473.0
2002,5,22,101473.0
2002,5,23,101473.0
2002,5,24,101473.0
2002,5,28,101473.0
2002,5,29,101473.0
2002,5,30,101473.0
2002,5,31,101473.0
2002,6,3,101473.0
2002,6,4,101473.0
2002,6,5,101473.0
2002,6,6,101473.0
2002,6,7,101473.0
2002,6,10,101473.0
2002,6,11,101473.0
2002,6,12,101473.0
2002,6,13,101473.0
2002,6,14,101473.0
2002,6,17,101473.0
2002,6,18,101473.0
2002,6,19,101473.0
2002,6,20,101473.0
2002,6,21,101473.0
2002,6,24,101473.0
2002,6,25,101473.0
2002,6,26,101473.0
2002,6,27,101473.0
2002,6,28,101473.0
2002,7,1,101473.0
2002,7,2,101473.0
2002,7,3,101473.0
2002,7,5,101473.0
2002,7,8,101473.0
2002,7,9,101473.0
2002,7,10,101473.0
2002,7,11,101473.0
2002,7,12,101473.0
2002,7,15,101473.0
2002,7,16,101473.0
2002,7,17,101473.0
2002,7,18,101473.0
2002,7,19,101473.0
2002,7,22,101473.0
2002,7,23,101473.0
2002,7,24,101473.0
2002,7,25,101473.0
2002,7,26,101473.0
2002,7,29,101473.0
2002,7,30,101473.0
2002,7,31,101473.0
2002,8,1,101473.0
2002,8,2,101473.0
2002,8,5,101473.0
2002,8,6,101473.0
2002,8,7,101473.0
2002,8,8,101473.0
2002,8,9,101473.0
2002,8,12,101473.0
2002,8,13,101473.0
2002,8,14,101473.0
2002,8,15,101473.0
2002,8,16,101473.0
2002,8,19,101473.0
2002,8,20,101473.0
2002,8,21,101473.0
2002,8,22,101473.0
2002,8,23,101473.0
2002,8,26,101473.0
2002,8,27,101442.0
2002,8,28,101364.0
2002,8,29,101419.0
2002,8,30,101421.0
2002,9,3,101393.0
2002,9,4,101393.0
2002,9,5,101393.0
2002,9,6,101393.0
2002,9,9,101393.0
2002,9,10,101393.0
2002,9,11,101393.0
2002,9,12,101393.0
2002,9,13,101393.0
2002,9,16,101393.0
2002,9,17,101393.0
2002,9,18,101393.0
2002,9,19,101393.0
2002,9,20,101393.0
2002,9,23,101393.0
2002,9,24,101393.0
2002,9,25,101393.0
2002,9,26,101393.0
2002,9,27,101393.0
2002,9,30,101393.0
2002,10,1,101393.0
2002,10,2,101393.0
2002,10,3,101393.0
2002,10,4,101393.0
2002,10,7,101393.0
2002,10,8,101393.0
2002,10,9,101393.0
2002,10,10,101393.0
2002,10,11,101393.0
2002,10,14,101393.0
2002,10,15,101393.0
2002,10,16,101393.0
2002,10,17,101393.0
2002,10,18,101393.0
2002,10,21,101393.0
2002,10,22,101393.0
2002,10,23,101393.0
2002,10,24,101393.0
2002,10,25,101393.0
2002,10,28,101393.0
2002,10,29,101393.0
2002,10,30,101393.0
2002,10,31,101393.0
2002,11,1,101393.0
2002,11,4,101393.0
2002,11,5,101393.0
2002,11,6,101393.0
2002,11,7,101393.0
2002,11,8,101393.0
2002,11,11,101393.0
2002,11,12,101393.0
2002,11,13,101393.0
2002,11,14,101393.0
2002,11,15,101393.0
2002,11,18,101393.0
2002,11,19,101393.0
2002,11,20,101393.0
2002,11,21,101393.0
2002,11,22,101393.0
2002,11,25,101393.0
2002,11,26,101393.0
2002,11,27,101393.0
2002,11,29,101393.0
2002,12,2,101393.0
2002,12,3,101392.0
2002,12,4,101382.0
2002,12,5,101365.0
2002,12,6,101381.0
2002,12,9,101371.0
2002,12,10,101371.0
2002,12,11,101371.0
2002,12,12,101371.0
2002,12,13,101371.0
2002,12,16,101371.0
2002,12,17,101371.0
2002,12,18,101371.0
2002,12,19,101371.0
2002,12,20,101371.0
2002,12,23,101371.0
2002,12,24,101371.0
2002,12,26,101371.0
2002,12,27,101371.0
2002,12,30,101371.0
2002,12,31,101371.0
2003,1,2,101371.0
2003,1,3,101371.0
2003,1,6,101371.0
2003,1,7,101371.0
2003,1,8,101371.0
2003,1,9,101371.0
2003,1,10,101371.0
2003,1,13,101371.0
2003,1,14,101371.0
2003,1,15,101371.0
2003,1,16,101371.0
2003,1,17,101371.0
2003,1,21,101371.0
2003,1,22,101371.0
2003,1,23,101371.0
2003,1,24,101371.0
2003,1,27,101371.0
2003,1,28,101371.0
2003,1,29,101371.0
2003,1,30,101371.0
2003,1,31,101371.0
2003,2,3,101371.0
2003,2,4,101371.0
2003,2,5,101371.0
2003,2,6,101371.0
2003,2,7,101371.0
2003,2,10,101371.0
2003,2,11,101371.0
2003,2,12,101371.0
2003,2,13,101371.0
2003,2,14,101371.0
2003,2,18,101371.0
2003,2,19,101371.0
2003,2,20,101371.0
2003,2,21,101371.0
2003,2,24,101371.0
2003,2,25,101371.0
2003,2,26,101371.0
2003,2,27,101371.0
2003,2,28,101371.0
2003,3,3,101371.0
2003,3,4,101371.0
2003,3,5,101371.0
2003,3,6,101371.0
2003,3,7,101371.0
2003,3,10,101371.0
2003,3,11,101371.0
2003,3,12,101371.0
2003,3,13,101371.0
2003,3,14,101371.0
2003,3,17,101371.0
2003,3,18,101371.0
2003,3,19,101371.0
2003,3,20,101371.0
2003,3,21,101371.0
2003,3,24,101371.0
2003,3,25,101371.0
2003,3,26,101371.0
2003,3,27,101371.0
2003,3,28,101371.0
2003,3,31,101371.0
2003,4,1,101371.0
2003,4,2,101371.0
2003,4,3,101371.0
2003,4,4,101371.0
2003,4,7,101371.0
2003,4,8,101371.0
2003,4,9,101371.0
2003,4,10,101371.0
2003,4,11,101371.0
2003,4,14,101371.0
2003,4,15,101371.0
2003,4,16,101371.0
2003,4,17,101371.0
2003,4,21,101371.0
2003,4,22,101371.0
2003,4,23,101371.0
2003,4,24,101371.0
2003,4,25,101371.0
2003,4,28,101371.0
2003,4,29,101371.0
2003,4,30,101371.0
2003,5,1,101371.0
2003,5,2,101371.0
2003,5,5,101371.0
2003,5,6,101371.0
2003,5,7,101371.0
2003,5,8,101371.0
2003,5,9,101371.0
2003,5,12,101371.0
2003,5,13,101371.0
2003,5,14,101371.0
2003,5,15,101371.0
2003,5,16,101371.0
2003,5,19,101371.0
2003,5,20,101371.0
2003,5,21,101371.0
2003,5,22,101371.0
2003,5,23,101371.0
2003,5,27,101371.0
2003,5,28,101371.0
2003,5,29,101370.0
2003,5,30,101386.0
2003,6,2,101388.0
2003,6,3,101400.0
2003,6,4,101450.0
2003,6,5,101247.0
2003,6,6,101029.0
2003,6,9,101187.0
2003,6,10,101233.0
2003,6,11,101249.0
2003,6,12,101257.0
2003,6,13,101257.0
2003,6,16,101257.0
2003,6,17,101257.0
2003,6,18,101257.0
2003,6,19,101257.0
2003,6,20,101257.0
2003,6,23,101257.0
2003,6,24,101257.0
2003,6,25,101257.0
2003,6,26,101257.0
2003,6,27,101257.0
2003,6,30,101257.0
2003,7,1,101257.0
2003,7,2,101257.0
2003,7,3,101257.0
2003,7,7,101257.0
2003,7,8,101257.0
2003,7,9,101257.0
2003,7,10,101257.0
2003,7,11,101257.0
2003,7,14,101257.0
2003,7,15,101257.0
2003,7,16,101257.0
2003,7,17,101257.0
2003,7,18,101257.0
2003,7,21,101257.0
2003,7,22,101257.0
2003,7,23,101257.0
2003,7,24,101257.0
2003,7,25,101257.0
2003,7,28,101257.0
2003,7,29,101257.0
2003,7,30,101257.0
2003,7,31,101257.0
2003,8,1,101257.0
2003,8,4,101257.0
2003,8,5,101257.0
2003,8,6,101257.0
2003,8,7,101257.0
2003,8,8,101257.0
2003,8,11,101257.0
2003,8,12,101257.0
2003,8,13,101257.0
2003,8,14,101257.0
2003,8,15,101257.0
2003,8,18,101257.0
2003,8,19,101257.0
2003,8,20,101257.0
2003,8,21,101257.0
2003,8,22,101257.0
2003,8,25,101257.0
2003,8,26,101257.0
2003,8,27,101257.0
2003,8,28,101257.0
2003,8,29,101257.0
2003,9,2,101257.0
2003,9,3,101257.0
2003,9,4,101257.0
2003,9,5,101257.0
2003,9,8,101257.0
2003,9,9,101257.0
2003,9,10,101257.0
2003,9,11,101257.0
2003,9,12,101257.0
2003,9,15,101257.0
2003,9,16,101257.0
2003,9,17,101257.0
2003,9,18,101257.0
2003,9,19,101257.0
2003,9,22,101257.0
2003,9,23,101257.0
2003,9,24,101257.0
2003,9,25,101257.0
2003,9,26,101257.0
2003,9,29,101257.0
2003,9,30,101257.0
2003,10,1,101257.0
2003,10,2,101257.0
2003,10,3,101257.0
2003,10,6,101257.0
2003,10,7,101257.0
2003,10,8,101257.0
2003,10,9,101257.0
2003,10,10,101257.0
2003,10,13,101257.0
2003,10,14,101257.0
2003,10,15,101257.0
2003,10,16,101257.0
2003,10,17,101253.0
2003,10,20,101233.0
2003,10,21,101227.0
2003,10,22,101185.0
2003,10,23,101158.0
2003,10,24,101158.0
2003,10,27,101158.0
2003,10,28,101158.0
2003,10,29,101158.0
2003,10,30,101158.0
2003,10,31,101158.0
2003,11,3,101158.0
2003,11,4,101158.0
2003,11,5,101158.0
2003,11,6,101158.0
2003,11,7,101158.0
2003,11,10,101158.0
2003,11,11,101158.0
2003,11,12,101158.0
2003,11,13,101158.0
2003,11,14,101143.0
2003,11,17,101116.0
2003,11,18,101116.0
2003,11,19,101132.0
2003,11,20,101113.0
2003,11,21,101113.0
2003,11,24,101113.0
2003,11,25,101113.0
2003,11,26,101113.0
2003,11,28,101113.0
2003,12,1,101113.0
2003,12,2,101113.0
2003,12,3,101113.0
2003,12,4,101113.0
2003,12,5,101113.0
2003,12,8,101113.0
2003,12,9,101113.0
2003,12,10,101113.0
2003,12,11,101113.0
2003,12,12,101113.0
2003,12,15,101113.0
2003,12,16,101113.0
2003,12,17,101113.0
2003,12,18,101113.0
2003,12,19,101113.0
2003,12,22,101113.0
2003,12,23,101113.0
2003,12,24,101113.0
2003,12,26,101113.0
2003,12,29,101113.0
2003,12,30,101113.0
2003,12,31,101113.0
2004,1,2,101113.0
2004,1,5,101113.0
2004,1,6,101113.0
2004,1,7,101113.0
2004,1,8,101113.0
2004,1,9,101113.0
2004,1,12,101143.0
2004,1,13,100980.0
2004,1,14,101034.0
2004,1,15,101360.0
2004,1,16,101474.0
2004,1,20,101474.0
2004,1,21,101474.0
2004,1,22,101474.0
2004,1,23,101474.0
2004,1,26,101474.0
2004,1,27,101474.0
2004,1,28,101474.0
2004,1,29,101474.0
2004,1,30,101474.0
2004,2,2,101474.0
2004,2,3,101474.0
2004,2,4,101474.0
2004,2,5,101474.0
2004,2,6,101474.0
2004,2,9,101474.0
2004,2,10,101474.0
2004,2,11,101474.0
2004,2,12,101474.0
2004,2,13,101446.0
2004,2,17,101477.0
2004,2,18,101460.0
2004,2,19,101412.0
2004,2,20,101430.0
2004,2,23,101433.0
2004,2,24,101454.0
2004,2,25,101440.0
2004,2,26,101440.0
2004,2,27,101440.0
2004,3,1,101440.0
2004,3,2,101440.0
2004,3,3,101440.0
